Timestamp,BVP,Note,AGG,ED,SIB,Condition
1561024899000,0,0,0,0,0,0
1561024899015.62,0,0,0,0,0,0
1561024899031.25,0,0,0,0,0,0
1561024899046.88,0,1,0,0,0,0
1561024899062.5,0,1,0,0,0,0
1561024899078.12,0,1,0,0,0,0
1561024899093.75,0,1,0,0,0,0
1561024899109.38,0,1,0,0,0,0
1561024899125,0,1,0,0,0,0
1561024899140.62,0,1,0,0,0,0
1561024899156.25,0,1,0,0,0,0
1561024899171.88,0,1,0,0,0,0
1561024899187.5,0,1,0,0,0,0
1561024899203.12,0,1,0,0,0,0
1561024899218.75,0,1,0,0,0,0
1561024899234.38,0,1,0,0,0,0
1561024899250,0,1,0,0,0,0
1561024899265.62,0,1,0,0,0,0
1561024899281.25,0,1,0,0,0,0
1561024899296.88,0,1,0,0,0,0
1561024899312.5,0,1,0,0,0,0
1561024899328.12,0,1,0,0,0,0
1561024899343.75,0,1,0,0,0,0
1561024899359.38,0,1,0,0,0,0
1561024899375,0,1,0,0,0,0
1561024899390.62,0,1,0,0,0,0
1561024899406.25,0,1,0,0,0,0
1561024899421.88,0,1,0,0,0,0
1561024899437.5,0,1,0,0,0,0
1561024899453.12,0,1,0,0,0,0
1561024899468.75,0,1,0,0,0,0
1561024899484.38,0,1,0,0,0,0
1561024899500,0,1,0,0,0,0
1561024899515.62,0,1,0,0,0,0
1561024899531.25,0,1,0,0,0,0
1561024899546.88,0,1,0,0,0,0
1561024899562.5,0,1,0,0,0,0
1561024899578.12,0,1,0,0,0,0
1561024899593.75,0,1,0,0,0,0
1561024899609.38,0,1,0,0,0,0
1561024899625,0,1,0,0,0,0
1561024899640.62,0,1,0,0,0,0
1561024899656.25,0,1,0,0,0,0
1561024899671.88,0,1,0,0,0,0
1561024899687.5,0,1,0,0,0,0
1561024899703.12,0,1,0,0,0,0
1561024899718.75,0,1,0,0,0,0
1561024899734.38,0,1,0,0,0,0
1561024899750,0,1,0,0,0,0
1561024899765.62,0,1,0,0,0,0
1561024899781.25,0,1,0,0,0,0
1561024899796.88,0,1,0,0,0,0
1561024899812.5,0,1,0,0,0,0
1561024899828.12,0,1,0,0,0,0
1561024899843.75,0,1,0,0,0,0
1561024899859.38,0,1,0,0,0,0
1561024899875,0,1,0,0,0,0
1561024899890.62,0,1,0,0,0,0
1561024899906.25,0,1,0,0,0,0
1561024899921.88,0,1,0,0,0,0
1561024899937.5,0,1,0,0,0,0
1561024899953.12,0,1,0,0,0,0
1561024899968.75,0,1,0,0,0,0
1561024899984.38,0,1,0,0,0,0
1561024900000,0,1,0,0,0,0
1561024900015.62,0,1,0,0,0,0
1561024900031.25,0,1,0,0,0,0
1561024900046.88,0,1,0,0,0,0
