Timestamp,ACC_X,ACC_Y,ACC_Z,Note,AGG,ED,SIB,Condition
1580843450000,0,0,0,0,0,0,0,0
1580843450031.25,0,0,0,0,0,0,0,0
1580843450062.5,0,0,0,0,0,0,0,0
1580843450093.75,0,0,0,0,0,0,0,0
1580843450125,0,0,0,0,0,0,0,0
1580843450156.25,0,0,0,0,0,0,0,0
1580843450187.5,0,0,0,0,0,0,0,0
1580843450218.75,0,0,0,0,0,0,0,0
1580843450250,0,0,0,0,0,0,0,0
1580843450281.25,0,0,0,0,0,0,0,0
1580843450312.5,0,0,0,1,0,0,0,0
1580843450343.75,0,0,0,1,0,0,0,0
1580843450375,0,0,0,1,0,0,0,0
1580843450406.25,0,0,0,1,0,0,0,0
1580843450437.5,0,0,0,1,0,0,0,0
1580843450468.75,0,0,0,1,0,0,0,0
1580843450500,0,0,0,1,0,0,0,0
1580843450531.25,0,0,0,0,0,0,0,0
1580843450562.5,0,0,0,0,0,0,0,0
1580843450593.75,0,0,0,0,0,0,0,0
1580843450625,0,0,0,0,0,0,0,0
1580843450656.25,0,0,0,0,0,0,0,0
1580843450687.5,0,0,0,0,0,0,0,0
1580843450718.75,0,0,0,0,0,0,0,0
1580843450750,0,0,0,0,0,0,0,0
1580843450781.25,0,0,0,0,0,0,0,0
1580843450812.5,0,0,0,0,0,0,0,0
1580843450843.75,0,0,0,0,0,0,0,0
1580843450875,0,0,0,0,0,0,0,0
1580843450906.25,0,0,0,0,0,0,0,0
1580843450937.5,0,0,0,0,0,0,0,0
1580843450968.75,0,0,0,0,0,0,0,0
1580843451000,0,0,0,0,0,0,0,0
1580843451031.25,0,0,0,0,0,0,0,0
1580843451062.5,0,0,0,0,0,0,0,0
1580843451093.75,0,0,0,0,0,0,0,0
1580843451125,0,0,0,0,0,0,0,0
1580843451156.25,0,0,0,0,0,0,0,0
1580843451187.5,0,0,0,0,0,0,0,0
1580843451218.75,0,0,0,0,0,0,0,0
1580843451250,0,0,0,0,0,0,0,0
1580843451281.25,0,0,0,0,0,0,0,0
1580843451312.5,0,0,0,0,0,0,0,0
1580843451343.75,0,0,0,0,0,0,0,0
1580843451375,0,0,0,0,0,0,0,0
1580843451406.25,0,0,0,0,0,0,0,0
1580843451437.5,0,0,0,0,0,0,0,0
1580843451468.75,0,0,0,0,0,0,0,0
1580843451500,0,0,0,0,0,0,0,0
