Timestamp,BVP,Note,AGG,ED,SIB,Condition
1555489132000,-0,0,0,0,0,0
1555489132015.62,-0,0,0,0,0,0
1555489132031.25,-0,0,0,0,0,0
1555489132046.88,-0,0,0,0,0,0
1555489132062.5,-0,0,0,0,0,0
1555489132078.12,-0,0,0,0,0,0
1555489132093.75,-0,0,0,0,0,0
1555489132109.38,-0,0,0,0,0,0
1555489132125,-0,0,0,0,0,0
1555489132140.62,-0,0,0,0,0,0
1555489132156.25,0,0,0,0,0,0
1555489132171.88,0.01,0,0,0,0,0
1555489132187.5,0.01,0,0,0,0,0
1555489132203.12,-0,0,0,0,0,0
1555489132218.75,-0.03,0,0,0,0,0
1555489132234.38,-0.05,0,0,0,0,0
1555489132250,-0.05,0,0,0,0,0
1555489132265.62,0,0,0,0,0,0
1555489132281.25,0.13,0,0,0,0,0
1555489132296.88,0.36,0,0,0,0,0
1555489132312.5,0.66,0,0,0,0,0
1555489132328.12,1.01,0,0,0,0,0
1555489132343.75,1.37,0,0,0,0,0
1555489132359.38,1.72,0,0,0,0,0
1555489132375,2.06,0,0,0,0,0
1555489132390.62,2.4,0,0,0,0,0
1555489132406.25,2.79,0,0,0,0,0
1555489132421.88,3.24,0,0,0,0,0
1555489132437.5,3.8,0,0,0,0,0
1555489132453.12,4.42,0,0,0,0,0
1555489132468.75,5.06,0,0,0,0,0
1555489132484.38,5.66,0,0,0,0,0
1555489132500,6.2,0,0,0,0,0
1555489132515.62,6.68,0,0,0,0,0
1555489132531.25,7.15,0,0,0,0,0
1555489132546.88,7.68,0,0,0,0,0
1555489132562.5,8.31,0,0,0,0,0
1555489132578.12,9.14,0,0,0,0,0
1555489132593.75,10.09,0,0,0,0,0
1555489132609.38,11.04,0,0,0,0,0
1555489132625,11.88,0,0,0,0,0
1555489132640.62,12.56,0,0,0,0,0
1555489132656.25,13.14,0,0,0,0,0
1555489132671.88,13.76,0,0,0,0,0
1555489132687.5,14.65,0,0,0,0,0
1555489132703.12,15.96,0,0,0,0,0
1555489132718.75,17.91,0,0,0,0,0
1555489132734.38,20.32,0,0,0,0,0
1555489132750,22.9,0,0,0,0,0
1555489132765.62,25.38,0,0,0,0,0
1555489132781.25,27.58,0,0,0,0,0
1555489132796.88,29.57,0,0,0,0,0
1555489132812.5,31.68,0,0,0,0,0
1555489132828.12,34.32,0,0,0,0,0
1555489132843.75,37.81,0,0,0,0,0
1555489132859.38,42.54,0,0,0,0,0
1555489132875,48.15,0,0,0,0,0
1555489132890.62,54.1,0,0,0,0,0
1555489132906.25,59.83,0,0,0,0,0
1555489132921.88,64.97,0,0,0,0,0
1555489132937.5,69.58,0,0,0,0,0
