Timestamp,EDA,Note,AGG,ED,SIB,Condition
1558365606000,0,0,0,0,0,0
1558365606250,0,0,0,0,0,0
1558365606500,0,1,0,0,0,0
1558365606750,0,0,0,0,0,0
1558365607000,0,0,0,0,0,0
1558365607250,0,0,0,0,0,0
1558365607500,0,0,0,0,0,0
1558365607750,0,0,0,0,0,0
1558365608000,0,0,0,0,0,0
1558365608250,0,0,0,0,0,0
1558365608500,0,0,0,0,0,0
1558365608750,0,0,0,0,0,0
1558365609000,0,0,0,0,0,0
1558365609250,0,0,0,0,0,0
1558365609500,0,0,0,0,0,0
1558365609750,0,0,0,0,0,0
1558365610000,0,0,0,0,0,0
1558365610250,0,0,0,0,0,0
1558365610500,0,0,0,0,0,0
1558365610750,0,0,0,0,0,0
1558365611000,0,0,0,0,0,0
1558365611250,0,0,0,0,0,0
1558365611500,0,0,0,0,0,0
1558365611750,0,0,0,0,0,0
1558365612000,0,0,0,0,0,0
1558365612250,0,0,0,0,0,0
1558365612500,0,0,0,0,0,0
1558365612750,0,0,0,0,0,0
1558365613000,0,0,0,0,0,0
1558365613250,0,0,0,0,0,0
1558365613500,0,0,0,0,0,0
1558365613750,0,0,0,0,0,0
1558365614000,0,0,0,0,0,0
1558365614250,0,0,0,0,0,0
1558365614500,0,0,0,0,0,0
1558365614750,0,0,0,0,0,0
1558365615000,0,0,0,0,0,0
1558365615250,0,0,0,0,0,0
1558365615500,0,0,0,0,0,0
1558365615750,0,0,0,0,0,0
1558365616000,0,0,0,0,0,0
1558365616250,0,0,0,0,0,0
1558365616500,0,0,0,0,0,0
1558365616750,0,0,0,0,0,0
1558365617000,0,0,0,0,0,0
1558365617250,0,0,0,0,0,0
1558365617500,0,0,0,0,0,0
1558365617750,0,0,0,0,0,0
1558365618000,0,0,0,0,0,0
1558365618250,0,0,0,0,0,0
1558365618500,0,0,0,0,0,0
1558365618750,0,0,0,0,0,0
1558365619000,0,0,0,0,0,0
1558365619250,0,0,0,0,0,0
1558365619500,0,0,0,0,0,0
1558365619750,0,0,0,0,0,0
1558365620000,0,0,0,0,0,0
1558365620250,0,0,0,0,0,0
1558365620500,0,0,0,0,0,0
1558365620750,0,0,0,0,0,0
1558365621000,0,0,0,0,0,0
1558365621250,0,0,0,0,0,0
1558365621500,0,0,0,0,0,0
1558365621750,0,0,0,0,0,0
1558365622000,0,0,0,0,0,0
1558365622250,0,0,0,0,0,0
1558365622500,0,0,0,0,0,0
1558365622750,0,0,0,0,0,0
1558365623000,0,0,0,0,0,0
1558365623250,0,0,0,0,0,0
1558365623500,0,0,0,0,0,0
1558365623750,0,0,0,0,0,0
1558365624000,0,0,0,0,0,0
1558365624250,0,0,0,0,0,0
1558365624500,0,0,0,0,0,0
1558365624750,0,0,0,0,0,0
1558365625000,0,0,0,0,0,0
1558365625250,0,0,0,0,0,0
1558365625500,0,0,0,0,0,0
1558365625750,0,0,0,0,0,0
1558365626000,0,0,0,0,0,0
1558365626250,0,0,0,0,0,0
1558365626500,0,0,0,0,0,0
1558365626750,0,0,0,0,0,0
1558365627000,0,0,0,0,0,0
1558365627250,0,0,0,0,0,0
1558365627500,0,0,0,0,0,0
1558365627750,0,0,0,0,0,0
1558365628000,0,0,0,0,0,0
1558365628250,0,0,0,0,0,0
1558365628500,0,0,0,0,0,0
1558365628750,0,0,0,0,0,0
1558365629000,0,0,0,0,0,0
1558365629250,0,0,0,0,0,0
1558365629500,0,0,0,0,0,0
1558365629750,0,0,0,0,0,0
1558365630000,0,0,0,0,0,0
1558365630250,0,0,0,0,0,0
1558365630500,0,0,0,0,0,0
1558365630750,0,0,0,0,0,0
1558365631000,0,0,0,0,0,0
1558365631250,0,0,0,0,0,0
1558365631500,0,0,0,0,0,0
1558365631750,0,0,0,0,0,0
1558365632000,0,0,0,0,0,0
1558365632250,0,0,0,0,0,0
1558365632500,0,0,0,0,0,0
1558365632750,0,0,0,0,0,0
1558365633000,0,0,0,0,0,0
1558365633250,0,0,0,0,0,0
1558365633500,0,0,0,0,0,0
1558365633750,0,0,0,0,0,0
1558365634000,0,0,0,0,0,0
1558365634250,0,0,0,0,0,0
1558365634500,0,0,0,0,0,0
1558365634750,0,0,0,0,0,0
1558365635000,0,0,0,0,0,0
1558365635250,0.070397,0,0,0,0,0
1558365635500,0.067837,0,0,0,0,0
1558365635750,0.026879,0,0,0,0,0
1558365636000,0.016639,0,0,0,0,0
1558365636250,0.014079,0,0,0,0,0
1558365636500,0.014079,0,0,0,0,0
1558365636750,0.00896,0,0,0,0,0
1558365637000,0.00896,0,0,0,0,0
1558365637250,0.0064,0,0,0,0,0
1558365637500,0.00768,0,0,0,0,0
1558365637750,0.0064,0,0,0,0,0
1558365638000,0.0064,0,0,0,0,0
1558365638250,0.00384,0,0,0,0,0
1558365638500,0.0064,0,0,0,0,0
1558365638750,0.00256,0,0,0,0,0
1558365639000,0.00512,0,0,0,0,0
1558365639250,0.00256,0,0,0,0,0
1558365639500,0.00384,0,0,0,0,0
1558365639750,0.00256,0,0,0,0,0
1558365640000,0.00384,0,0,0,0,0
1558365640250,0.00128,0,0,0,0,0
1558365640500,0.00256,0,0,0,0,0
1558365640750,0.00128,0,0,0,0,0
