Timestamp,EDA,Note,AGG,ED,SIB,Condition
1572372087000,0,0,0,0,0,0
1572372087250,0,1,0,0,0,0
1572372087500,0,1,0,0,0,0
1572372087750,0,0,0,0,0,0
1572372088000,0,0,0,0,0,0
1572372088250,0,0,0,0,0,0
1572372088500,0,0,0,0,0,0
1572372088750,0,0,0,0,0,0
1572372089000,0,0,0,0,0,0
1572372089250,0,0,0,0,0,0
1572372089500,0,0,0,0,0,0
1572372089750,0,0,0,0,0,0
1572372090000,0,0,0,0,0,0
1572372090250,0,0,0,0,0,0
1572372090500,0,0,0,0,0,0
1572372090750,0,0,0,0,0,0
1572372091000,0,0,0,0,0,0
1572372091250,0,0,0,0,0,0
1572372091500,0,0,0,0,0,0
1572372091750,0,0,0,0,0,0
1572372092000,0,0,0,0,0,0
1572372092250,0,0,0,0,0,0
1572372092500,0,0,0,0,0,0
1572372092750,0,0,0,0,0,0
1572372093000,0,0,0,0,0,0
1572372093250,0,0,0,0,0,0
1572372093500,0,0,0,0,0,0
1572372093750,0,0,0,0,0,0
1572372094000,0,0,0,0,0,0
1572372094250,0,0,0,0,0,0
1572372094500,0,0,0,0,0,0
1572372094750,0,0,0,0,0,0
1572372095000,0,0,0,0,0,0
1572372095250,0,0,0,0,0,0
1572372095500,0,0,0,0,0,0
1572372095750,0,0,0,0,0,0
1572372096000,0,0,0,0,0,0
1572372096250,0,0,0,0,0,0
1572372096500,0,0,0,0,0,0
1572372096750,0,0,0,0,0,0
1572372097000,0,0,0,0,0,0
1572372097250,0,0,0,0,0,0
1572372097500,0,0,0,0,0,0
1572372097750,0,0,0,0,0,0
1572372098000,0,0,0,0,0,0
1572372098250,0,0,0,0,0,0
1572372098500,0,0,0,0,0,0
1572372098750,0,0,0,0,0,0
1572372099000,0,0,0,0,0,0
1572372099250,0,0,0,0,0,0
1572372099500,0,0,0,0,0,0
1572372099750,0,0,0,0,0,0
1572372100000,0,0,0,0,0,0
1572372100250,0,0,0,0,0,0
1572372100500,0,0,0,0,0,0
1572372100750,0,0,0,0,0,0
1572372101000,0,0,0,0,0,0
1572372101250,0,0,0,0,0,0
1572372101500,0,0,0,0,0,0
1572372101750,0,0,0,0,0,0
1572372102000,0,0,0,0,0,0
1572372102250,0,0,0,0,0,0
1572372102500,0,0,0,0,0,0
1572372102750,0,0,0,0,0,0
1572372103000,0,0,0,0,0,0
1572372103250,0,0,0,0,0,0
1572372103500,0,0,0,0,0,0
1572372103750,0,0,0,0,0,0
1572372104000,0,0,0,0,0,0
1572372104250,0,0,0,0,0,0
1572372104500,0,0,0,0,0,0
1572372104750,0,0,0,0,0,0
1572372105000,0,0,0,0,0,0
1572372105250,0,0,0,0,0,0
1572372105500,0,0,0,0,0,0
1572372105750,0,0,0,0,0,0
1572372106000,0,0,0,0,0,0
1572372106250,0,0,0,0,0,0
1572372106500,0,0,0,0,0,0
1572372106750,0,0,0,0,0,0
1572372107000,0,0,0,0,0,0
1572372107250,0,0,0,0,0,0
1572372107500,0,0,0,0,0,0
1572372107750,0,0,0,0,0,0
1572372108000,0,0,0,0,0,0
1572372108250,0,0,0,0,0,0
1572372108500,0,0,0,0,0,0
1572372108750,0,0,0,0,0,0
1572372109000,0,0,0,0,0,0
1572372109250,0,0,0,0,0,0
1572372109500,0,0,0,0,0,0
1572372109750,0,0,0,0,0,0
1572372110000,0,0,0,0,0,0
1572372110250,0,0,0,0,0,0
1572372110500,0,0,0,0,0,0
1572372110750,0,0,0,0,0,0
1572372111000,0,0,0,0,0,0
1572372111250,0,0,0,0,0,0
1572372111500,0,0,0,0,0,0
1572372111750,0,0,0,0,0,0
1572372112000,0,0,0,0,0,0
1572372112250,0,0,0,0,0,0
1572372112500,0,0,0,0,0,0
1572372112750,0,0,0,0,0,0
1572372113000,0,0,0,0,0,0
1572372113250,0,0,0,0,0,0
1572372113500,0,0,0,0,0,0
1572372113750,0,0,0,0,0,0
1572372114000,0,0,0,0,0,0
1572372114250,0,0,0,0,0,0
1572372114500,0,0,0,0,0,0
1572372114750,0,0,0,0,0,0
1572372115000,0,0,0,0,0,0
1572372115250,0,0,0,0,0,0
1572372115500,0,0,0,0,0,0
1572372115750,0,0,0,0,0,0
1572372116000,0,0,0,0,0,0
1572372116250,0,0,0,1,0,1
1572372116500,0,0,0,1,0,1
1572372116750,0,0,0,1,0,1
1572372117000,0,0,0,1,0,1
1572372117250,0,0,0,1,0,1
1572372117500,0,0,0,0,0,0
1572372117750,0,0,0,0,0,0
1572372118000,0,0,0,0,0,0
1572372118250,0,0,0,0,0,0
1572372118500,0,0,0,0,0,0
1572372118750,0,0,0,0,0,0
1572372119000,0,0,0,0,0,0
1572372119250,0,0,0,0,0,0
1572372119500,0,0,0,0,0,0
1572372119750,0,0,0,0,0,0
1572372120000,0,0,0,0,0,0
1572372120250,0,0,0,0,0,0
1572372120500,0,0,0,0,0,0
1572372120750,0,0,0,0,0,0
1572372121000,0,0,0,0,0,0
1572372121250,0,0,0,0,0,0
1572372121500,0,0,0,0,0,0
1572372121750,0,0,0,0,0,0
1572372122000,0,0,0,0,0,0
1572372122250,0.015357,0,0,0,0,0
1572372122500,0.034554,0,0,0,0,0
1572372122750,0.034554,0,0,0,0,0
1572372123000,0.033275,0,0,0,0,0
1572372123250,0.030715,0,0,0,0,0
1572372123500,0.028155,0,0,0,0,0
1572372123750,0.025596,0,0,0,0,0
1572372124000,0.024316,0,0,0,0,0
1572372124250,0.023036,0,0,0,0,0
1572372124500,0.023036,0,0,0,0,0
1572372124750,0.023036,0,0,0,0,0
1572372125000,0.023036,0,0,0,0,0
1572372125250,0.020477,0,0,0,0,0
1572372125500,0.021756,0,0,0,0,0
1572372125750,0.019197,0,0,0,0,0
1572372126000,0.019197,0,0,0,0,0
1572372126250,0.020477,0,0,0,0,0
1572372126500,0.016637,0,0,0,0,0
1572372126750,0.019197,0,0,0,0,0
1572372127000,0.019197,0,0,0,0,0
1572372127250,0.017917,0,0,0,0,0
1572372127500,0.019197,0,0,0,0,0
1572372127750,0.019197,0,0,0,0,0
1572372128000,0.017917,0,0,0,0,0
1572372128250,0.019197,0,0,0,0,0
1572372128500,0.019197,0,0,0,0,0
1572372128750,0.017917,0,0,0,0,0
1572372129000,0.017917,0,0,0,0,0
1572372129250,0.019197,0,0,0,0,0
1572372129500,0.016637,0,0,0,0,0
1572372129750,0.017917,0,0,0,0,0
1572372130000,0.016637,0,0,0,0,0
1572372130250,0.016637,0,0,0,0,0
1572372130500,0.016637,0,0,0,0,0
1572372130750,0.017917,0,0,0,0,0
1572372131000,0.015357,0,0,0,0,0
1572372131250,0.015357,0,0,0,0,0
1572372131500,0.016637,0,0,0,0,0
1572372131750,0.017917,0,0,0,0,0
1572372132000,0.015357,0,0,0,0,0
1572372132250,0.016637,0,0,0,0,0
1572372132500,0.016637,0,0,0,0,0
1572372132750,0.016637,0,0,0,0,0
1572372133000,0.015357,0,0,0,0,0
1572372133250,0.015357,0,0,0,0,0
1572372133500,0.015357,0,0,0,0,0
1572372133750,0.017917,0,0,0,0,0
1572372134000,0.017917,0,0,0,0,0
1572372134250,0.016637,0,0,0,0,0
1572372134500,0.016637,0,0,0,0,0
1572372134750,0.016637,0,0,0,0,0
1572372135000,0.016637,0,0,0,0,0
1572372135250,0.017917,0,0,0,0,0
1572372135500,0.016637,0,0,0,0,0
1572372135750,0.017917,0,0,0,0,0
1572372136000,0.017917,0,0,0,0,0
1572372136250,0.016637,0,0,0,0,0
1572372136500,0.016637,0,0,0,0,0
1572372136750,0.017917,0,0,0,0,0
1572372137000,0.016637,0,0,0,0,0
1572372137250,0.016637,0,0,0,0,0
1572372137500,0.016637,0,0,0,0,0
1572372137750,0.017917,0,0,0,0,0
1572372138000,0.017917,0,0,0,0,0
1572372138250,0.019197,0,0,0,0,0
1572372138500,0.017917,0,0,0,0,0
1572372138750,0.016637,0,0,0,0,0
1572372139000,0.019197,0,0,0,0,0
1572372139250,0.019197,0,0,0,0,0
1572372139500,0.016637,0,0,0,0,0
1572372139750,0.017917,0,0,0,0,0
1572372140000,0.016637,0,0,0,0,0
1572372140250,0.016637,0,0,0,0,0
1572372140500,0.015357,0,0,0,0,0
1572372140750,0.015357,0,0,0,0,0
1572372141000,0.015357,0,0,0,0,0
1572372141250,0.016637,0,0,0,0,0
1572372141500,0.016637,0,0,0,0,0
