Timestamp,EDA,Note,AGG,ED,SIB,Condition
1557830675000,0,0,0,0,0,0
1557830675250,0.842609,0,0,0,0,0
1557830675500,1.187346,0,0,0,0,0
1557830675750,1.248882,0,0,0,0,0
1557830676000,1.298824,0,0,0,0,0
1557830676250,1.370535,0,0,0,0,0
1557830676500,1.429441,0,0,0,0,0
1557830676750,1.479383,0,0,0,0,0
1557830677000,1.49869,0,0,0,0,0
1557830677250,1.519179,0,0,0,0,0
1557830677500,1.534546,0,0,0,0,0
1557830677750,1.531985,0,0,0,0,0
1557830678000,1.52174,0,0,0,0,0
1557830678250,1.45387,0,0,0,0,0
1557830678500,1.402648,0,0,0,0,0
1557830678750,1.252823,0,0,0,0,0
1557830679000,0.878899,0,0,0,0,0
1557830679250,1.378218,0,0,0,0,0
1557830679500,1.387182,0,0,0,0,0
1557830679750,1.38206,0,0,0,0,0
1557830680000,1.357729,0,0,0,0,0
1557830680250,1.365413,0,0,0,0,0
1557830680500,1.325715,0,0,0,0,0
1557830680750,1.319313,0,0,0,0,0
1557830681000,1.373096,0,0,0,0,0
1557830681250,1.174609,0,0,0,0,0
1557830681500,1.423038,0,0,0,0,0
1557830681750,1.435844,0,0,0,0,0
1557830682000,1.443527,0,0,0,0,0
1557830682250,1.446088,0,0,0,0,0
1557830682500,1.456333,0,0,0,0,0
1557830682750,1.462735,0,0,0,0,0
1557830683000,1.430721,0,0,0,0,0
1557830683250,1.398707,0,0,0,0,0
1557830683500,1.401268,0,0,0,0,0
1557830683750,1.388463,0,0,0,0,0
1557830684000,1.367974,0,0,0,0,0
1557830684250,1.357729,0,0,0,0,0
1557830684500,1.344924,0,0,0,0,0
1557830684750,1.357729,0,0,0,0,0
1557830685000,1.355168,0,0,0,0,0
1557830685250,1.346204,0,0,0,0,0
1557830685500,1.342363,0,0,0,0,0
1557830685750,1.339802,0,0,0,0,0
1557830686000,1.330838,0,0,0,0,0
1557830686250,1.328277,0,0,0,0,0
1557830686500,1.338521,0,0,0,0,0
1557830686750,1.315471,0,0,0,0,0
1557830687000,1.319313,0,0,0,0,0
1557830687250,1.307788,0,0,0,0,0
1557830687500,1.302665,0,0,0,0,0
1557830687750,1.296263,0,0,0,0,0
1557830688000,1.246321,0,0,0,0,0
1557830688250,1.262968,0,0,0,0,0
1557830688500,1.296263,0,0,0,0,0
1557830688750,1.284737,0,0,0,0,0
1557830689000,1.275774,0,0,0,0,0
1557830689250,1.274493,0,0,0,0,0
1557830689500,1.259126,0,0,0,0,0
1557830689750,1.26681,0,0,0,0,0
1557830690000,1.262968,0,0,0,0,0
1557830690250,1.278335,0,0,0,0,0
1557830690500,1.261687,0,0,0,0,0
1557830690750,1.35901,0,0,0,0,0
1557830691000,1.160523,0,0,0,0,0
1557830691250,1.521641,0,0,0,0,0
1557830691500,1.611379,0,0,0,0,0
1557830691750,1.63571,0,0,0,0,0
1557830692000,1.581926,0,0,0,0,0
1557830692250,1.675407,0,0,0,0,0
1557830692500,1.634429,0,0,0,0,0
1557830692750,1.699738,0,0,0,0,0
1557830693000,1.770169,0,0,0,0,0
1557830693250,1.854686,0,0,0,0,0
1557830693500,1.918714,0,0,0,0,0
1557830693750,1.973778,0,0,0,0,0
1557830694000,1.997027,0,0,0,0,0
1557830694250,2.00471,0,0,0,0,0
1557830694500,2.009833,0,0,0,0,0
1557830694750,1.997027,0,0,0,0,0
1557830695000,1.966294,0,0,0,0,0
1557830695250,1.932999,0,0,0,0,0
1557830695500,1.883057,0,0,0,0,0
1557830695750,1.839518,0,0,0,0,0
1557830696000,1.799821,0,0,0,0,0
1557830696250,1.767807,0,0,0,0,0
1557830696500,1.734512,0,0,0,0,0
