Timestamp,EDA,Note,AGG,ED,SIB,Condition
1558605842000,0,0,0,0,0,0
1558605842250,0.842609,0,0,0,0,0
1558605842500,1.133562,0,0,0,0,0
1558605842750,0.668788,0,0,0,0,0
1558605843000,0.85575,0,0,0,0,0
1558605843250,0.507438,0,0,0,0,0
1558605843500,0.963317,0,0,0,0,0
1558605843750,0.426762,0,0,0,0,0
1558605844000,0.773725,0,0,0,0,0
1558605844250,0.666158,0,0,0,0,0
1558605844500,0.719941,0,0,0,0,0
1558605844750,0.796775,0,0,0,0,0
1558605845000,0.8083,0,0,0,0,0
1558605845250,0.564994,0,0,0,0,0
1558605845500,0.343457,0,0,0,0,0
1558605845750,0.037403,0,0,0,0,0
1558605846000,0.016647,0,0,0,0,0
1558605846250,0.540396,0,0,0,0,0
1558605846500,0.466124,0,0,0,0,0
1558605846750,0.7312,0,0,0,0,0
1558605847000,0,0,0,0,0,0
1558605847250,0.0461,0,0,0,0,0
1558605847500,0.265076,0,0,0,0,0
1558605847750,0.437952,0,0,0,0,0
1558605848000,0.425146,0,0,0,0,0
1558605848250,0.446915,0,0,0,0,0
1558605848500,0.012806,0,0,0,0,0
1558605848750,0.367521,0,0,0,0,0
1558605849000,0.448196,0,0,0,0,0
1558605849250,0.493016,0,0,0,0,0
1558605849500,0.057625,0,0,0,0,0
1558605849750,0.014086,0,0,0,0,0
1558605850000,0.016647,0,0,0,0,0
1558605850250,0.012806,0,0,0,0,0
1558605850500,0.06915,0,0,0,0,0
1558605850750,0.008964,0,0,0,0,0
1558605851000,0.008964,0,0,0,0,0
1558605851250,0.362399,0,0,0,0,0
1558605851500,0.704308,0,0,0,0,0
1558605851750,0.034842,0,0,0,0,0
1558605852000,0.446915,0,0,0,0,0
1558605852250,0.162631,0,0,0,0,0
1558605852500,0.636438,0,0,0,0,0
1558605852750,0.404657,0,0,0,0,0
1558605853000,0.8234,0,0,0,0,0
1558605853250,0.219243,0,0,0,0,0
1558605853500,0.748114,0,0,0,0,0
1558605853750,0,0,0,0,0,0
1558605854000,0.781142,0,0,0,0,0
1558605854250,0.972212,0,0,0,0,0
1558605854500,0.50993,0,0,0,0,0
1558605854750,0.607252,0,0,0,0,0
1558605855000,1.01447,0,0,0,0,0
1558605855250,0.248695,0,0,0,0,0
