Timestamp,BVP,Note,AGG,ED,SIB,Condition
1580926810000,0,0,0,0,0,0
1580926810015.63,0,0,0,0,0,0
1580926810031.25,0,0,0,0,0,0
1580926810046.88,0,0,0,0,0,0
1580926810062.5,0,0,0,0,0,0
1580926810078.13,0,0,0,0,0,0
1580926810093.75,0,0,0,0,0,0
1580926810109.38,0,0,0,0,0,0
1580926810125,0,0,0,0,0,0
1580926810140.63,0,0,0,0,0,0
1580926810156.25,0,0,0,0,0,0
1580926810171.88,0,0,0,0,0,0
1580926810187.5,0,0,0,0,0,0
1580926810203.13,0,0,0,0,0,0
1580926810218.75,0,0,0,0,0,0
1580926810234.38,0,0,0,0,0,0
1580926810250,0,0,0,0,0,0
1580926810265.63,0,0,0,0,0,0
1580926810281.25,0,0,0,0,0,0
1580926810296.88,0,0,0,0,0,0
1580926810312.5,0,0,0,0,0,0
1580926810328.13,0,1,0,0,0,0
1580926810343.75,0,1,0,0,0,0
1580926810359.38,0,1,0,0,0,0
1580926810375,0,1,0,0,0,0
1580926810390.63,0,1,0,0,0,0
1580926810406.25,0,1,0,0,0,0
1580926810421.88,0,1,0,0,0,0
1580926810437.5,0,1,0,0,0,0
1580926810453.13,0,1,0,0,0,0
1580926810468.75,0,1,0,0,0,0
1580926810484.38,0,1,0,0,0,0
1580926810500,0,1,0,0,0,0
1580926810515.63,0,1,0,0,0,0
1580926810531.25,0,1,0,0,0,0
1580926810546.88,0,1,0,0,0,0
1580926810562.5,0,1,0,0,0,0
1580926810578.13,0,1,0,0,0,0
1580926810593.75,0,1,0,0,0,0
1580926810609.38,0,1,0,0,0,0
1580926810625,0,1,0,0,0,0
1580926810640.63,0,1,0,0,0,0
1580926810656.25,0,1,0,0,0,0
1580926810671.88,0,1,0,0,0,0
1580926810687.5,0,1,0,0,0,0
1580926810703.13,0,1,0,0,0,0
1580926810718.75,0,1,0,0,0,0
1580926810734.38,0,1,0,0,0,0
1580926810750,0,1,0,0,0,0
1580926810765.63,0,1,0,0,0,0
1580926810781.25,0,1,0,0,0,0
1580926810796.88,0,1,0,0,0,0
1580926810812.5,0,1,0,0,0,0
1580926810828.13,0,1,0,0,0,0
1580926810843.75,0,1,0,0,0,0
1580926810859.38,0,1,0,0,0,0
1580926810875,0,1,0,0,0,0
1580926810890.63,0,1,0,0,0,0
1580926810906.25,0,1,0,0,0,0
1580926810921.88,0,1,0,0,0,0
1580926810937.5,0,1,0,0,0,0
1580926810953.13,0,1,0,0,0,0
1580926810968.75,0,1,0,0,0,0
1580926810984.38,0,1,0,0,0,0
1580926811000,0,1,0,0,0,0
1580926811015.63,0,1,0,0,0,0
1580926811031.25,0,1,0,0,0,0
1580926811046.88,0,1,0,0,0,0
1580926811062.5,0,1,0,0,0,0
1580926811078.13,0,1,0,0,0,0
1580926811093.75,0,1,0,0,0,0
1580926811109.38,0,1,0,0,0,0
1580926811125,0,1,0,0,0,0
1580926811140.63,0,1,0,0,0,0
1580926811156.25,0,1,0,0,0,0
1580926811171.88,0,1,0,0,0,0
1580926811187.5,0,1,0,0,0,0
1580926811203.13,0,1,0,0,0,0
1580926811218.75,0,1,0,0,0,0
1580926811234.38,0,1,0,0,0,0
1580926811250,0,1,0,0,0,0
1580926811265.63,0,1,0,0,0,0
1580926811281.25,0,1,0,0,0,0
1580926811296.88,0,1,0,0,0,0
1580926811312.5,0,1,0,0,0,0
1580926811328.13,0,1,0,0,0,0
1580926811343.75,0,1,0,0,0,0
1580926811359.38,0,1,0,0,0,0
1580926811375,0,1,0,0,0,0
1580926811390.63,0,0,0,0,0,0
1580926811406.25,0,0,0,0,0,0
1580926811421.88,0,0,0,0,0,0
1580926811437.5,0,0,0,0,0,0
1580926811453.13,0,0,0,0,0,0
1580926811468.75,0,0,0,0,0,0
1580926811484.38,0,0,0,0,0,0
1580926811500,0,0,0,0,0,0
1580926811515.63,0,0,0,0,0,0
1580926811531.25,0,0,0,0,0,0
1580926811546.88,0,0,0,0,0,0
1580926811562.5,0,0,0,0,0,0
1580926811578.13,0,0,0,0,0,0
1580926811593.75,0,0,0,0,0,0
1580926811609.38,0,0,0,0,0,0
1580926811625,0,0,0,0,0,0
1580926811640.63,0,0,0,0,0,0
1580926811656.25,0,0,0,0,0,0
1580926811671.88,0,0,0,0,0,0
1580926811687.5,0,0,0,0,0,0
1580926811703.13,0,0,0,0,0,0
1580926811718.75,0,0,0,0,0,0
1580926811734.38,0,0,0,0,0,0
1580926811750,0,0,0,0,0,0
1580926811765.63,0,0,0,0,0,0
1580926811781.25,0,0,0,0,0,0
1580926811796.88,0,0,0,0,0,0
1580926811812.5,0,0,0,0,0,0
1580926811828.13,0,0,0,0,0,0
1580926811843.75,0,0,0,0,0,0
1580926811859.38,0,0,0,0,0,0
1580926811875,0,0,0,0,0,0
1580926811890.63,0,0,0,0,0,0
1580926811906.25,0,0,0,0,0,0
1580926811921.88,0,0,0,0,0,0
1580926811937.5,0,0,0,0,0,0
1580926811953.13,0,0,0,0,0,0
1580926811968.75,0,0,0,0,0,0
1580926811984.38,0,0,0,0,0,0
1580926812000,0,0,0,0,0,0
1580926812015.63,0,0,0,0,0,0
1580926812031.25,0,0,0,0,0,0
1580926812046.88,0,0,0,0,0,0
1580926812062.5,0,0,0,0,0,0
1580926812078.13,0,0,0,0,0,0
1580926812093.75,0,0,0,0,0,0
1580926812109.38,0,0,0,0,0,0
1580926812125,0,0,0,0,0,0
1580926812140.63,0,0,0,0,0,0
1580926812156.25,0,0,0,0,0,0
1580926812171.88,0,0,0,0,0,0
1580926812187.5,0,0,0,0,0,0
1580926812203.13,0,0,0,0,0,0
1580926812218.75,0,0,0,0,0,0
1580926812234.38,0,0,0,0,0,0
1580926812250,0,0,0,0,0,0
1580926812265.63,0,0,0,0,0,0
1580926812281.25,0,0,0,0,0,0
1580926812296.88,0,0,0,0,0,0
1580926812312.5,0,0,0,0,0,0
1580926812328.13,0,0,0,0,0,0
1580926812343.75,0,0,0,0,0,0
1580926812359.38,0,0,0,0,0,0
1580926812375,0,0,0,0,0,0
1580926812390.63,0,0,0,0,0,0
1580926812406.25,0,0,0,0,0,0
1580926812421.88,0,0,0,0,0,0
1580926812437.5,0,0,0,0,0,0
1580926812453.13,0,0,0,0,0,0
1580926812468.75,0,0,0,0,0,0
1580926812484.38,0,0,0,0,0,0
1580926812500,0,0,0,0,0,0
1580926812515.63,0,0,0,0,0,0
1580926812531.25,0,0,0,0,0,0
1580926812546.88,0,0,0,0,0,0
1580926812562.5,0,0,0,0,0,0
1580926812578.13,0,0,0,0,0,0
1580926812593.75,0,0,0,0,0,0
1580926812609.38,0,0,0,0,0,0
1580926812625,0,0,0,0,0,0
1580926812640.63,0,0,0,0,0,0
1580926812656.25,0,0,0,0,0,0
1580926812671.88,0,0,0,0,0,0
1580926812687.5,0,0,0,0,0,0
1580926812703.13,0,0,0,0,0,0
1580926812718.75,0,0,0,0,0,0
1580926812734.38,0,0,0,0,0,0
1580926812750,0,0,0,0,0,0
1580926812765.63,0,0,0,0,0,0
1580926812781.25,0,0,0,0,0,0
1580926812796.88,0,0,0,0,0,0
1580926812812.5,0,0,0,0,0,0
1580926812828.13,0,0,0,0,0,0
1580926812843.75,0,0,0,0,0,0
1580926812859.38,0,0,0,0,0,0
1580926812875,0,0,0,0,0,0
1580926812890.63,0,0,0,0,0,0
1580926812906.25,0,0,0,0,0,0
1580926812921.88,0,0,0,0,0,0
1580926812937.5,0,0,0,0,0,0
1580926812953.13,0,0,0,0,0,0
1580926812968.75,0,0,0,0,0,0
1580926812984.38,0,0,0,0,0,0
1580926813000,0,0,0,0,0,0
1580926813015.63,0,0,0,0,0,0
1580926813031.25,0,0,0,0,0,0
1580926813046.88,0,0,0,0,0,0
1580926813062.5,0,0,0,0,0,0
1580926813078.13,0,0,0,0,0,0
1580926813093.75,0,0,0,0,0,0
1580926813109.38,0,0,0,0,0,0
1580926813125,0,0,0,0,0,0
1580926813140.63,0,0,0,0,0,0
1580926813156.25,0,0,0,0,0,0
1580926813171.88,0,0,0,0,0,0
1580926813187.5,0,0,0,0,0,0
1580926813203.13,0,0,0,0,0,0
1580926813218.75,0,0,0,0,0,0
1580926813234.38,0,0,0,0,0,0
1580926813250,0,0,0,0,0,0
1580926813265.63,0,0,0,0,0,0
1580926813281.25,0,0,0,0,0,0
1580926813296.88,0,0,0,0,0,0
1580926813312.5,0,0,0,0,0,0
1580926813328.13,0,0,0,0,0,0
1580926813343.75,0,0,0,0,0,0
1580926813359.38,0,0,0,0,0,0
1580926813375,0,0,0,0,0,0
1580926813390.63,0,0,0,0,0,0
1580926813406.25,0,0,0,0,0,0
1580926813421.88,0,0,0,0,0,0
1580926813437.5,0,0,0,0,0,0
1580926813453.13,0,0,0,0,0,0
1580926813468.75,0,0,0,0,0,0
1580926813484.38,0,0,0,0,0,0
1580926813500,0,0,0,0,0,0
1580926813515.63,0,0,0,0,0,0
1580926813531.25,0,0,0,0,0,0
1580926813546.88,0,0,0,0,0,0
1580926813562.5,0,0,0,0,0,0
1580926813578.13,0,0,0,0,0,0
1580926813593.75,0,0,0,0,0,0
1580926813609.38,0,0,0,0,0,0
