Timestamp,ACC_X,ACC_Y,ACC_Z,Note,AGG,ED,SIB,Condition
1558721080000,0,0,0,0,0,0,0,0
1558721080031.25,0,0,0,0,0,0,0,0
1558721080062.5,0,0,0,0,0,0,0,0
1558721080093.75,0,0,0,0,0,0,0,0
1558721080125,0,0,0,0,0,0,0,0
1558721080156.25,0,0,0,0,0,0,0,0
1558721080187.5,0,0,0,0,0,0,0,0
1558721080218.75,0,0,0,0,0,0,0,0
1558721080250,0,0,0,0,0,0,0,0
1558721080281.25,0,0,0,0,0,0,0,0
1558721080312.5,0,0,0,0,0,0,0,0
1558721080343.75,0,0,0,0,0,0,0,0
1558721080375,0,0,0,0,0,0,0,0
1558721080406.25,0,0,0,0,0,0,0,0
1558721080437.5,0,0,0,0,0,0,0,0
1558721080468.75,0,0,0,0,0,0,0,0
1558721080500,0,0,0,0,0,0,0,0
1558721080531.25,0,0,0,0,0,0,0,0
1558721080562.5,0,0,0,0,0,0,0,0
1558721080593.75,0,0,0,0,0,0,0,0
1558721080625,0,0,0,0,0,0,0,0
1558721080656.25,0,0,0,0,0,0,0,0
1558721080687.5,0,0,0,0,0,0,0,0
1558721080718.75,0,0,0,0,0,0,0,0
1558721080750,0,0,0,0,0,0,0,0
1558721080781.25,0,0,0,0,0,0,0,0
1558721080812.5,0,0,0,0,0,0,0,0
1558721080843.75,0,0,0,0,0,0,0,0
1558721080875,0,0,0,1,0,0,0,0
1558721080906.25,0,0,0,1,0,0,0,0
1558721080937.5,0,0,0,1,0,0,0,0
1558721080968.75,0,0,0,1,0,0,0,0
1558721081000,0,0,0,1,0,0,0,0
1558721081031.25,0,0,0,1,0,0,0,0
1558721081062.5,0,0,0,1,0,0,0,0
1558721081093.75,0,0,0,1,0,0,0,0
1558721081125,0,0,0,1,0,0,0,0
1558721081156.25,0,0,0,1,0,0,0,0
1558721081187.5,0,0,0,1,0,0,0,0
1558721081218.75,0,0,0,1,0,0,0,0
1558721081250,0,0,0,1,0,0,0,0
1558721081281.25,0,0,0,1,0,0,0,0
1558721081312.5,0,0,0,1,0,0,0,0
1558721081343.75,0,0,0,1,0,0,0,0
1558721081375,0,0,0,1,0,0,0,0
1558721081406.25,0,0,0,1,0,0,0,0
1558721081437.5,0,0,0,1,0,0,0,0
1558721081468.75,0,0,0,1,0,0,0,0
1558721081500,0,0,0,1,0,0,0,0
1558721081531.25,0,0,0,1,0,0,0,0
1558721081562.5,0,0,0,1,0,0,0,0
1558721081593.75,0,0,0,1,0,0,0,0
1558721081625,0,0,0,1,0,0,0,0
1558721081656.25,0,0,0,1,0,0,0,0
1558721081687.5,0,0,0,1,0,0,0,0
1558721081718.75,0,0,0,1,0,0,0,0
1558721081750,0,0,0,1,0,0,0,0
1558721081781.25,0,0,0,1,0,0,0,0
1558721081812.5,0,0,0,1,0,0,0,0
1558721081843.75,0,0,0,1,0,0,0,0
1558721081875,0,0,0,1,0,0,0,0
1558721081906.25,0,0,0,1,0,0,0,0
1558721081937.5,0,0,0,1,0,0,0,0
1558721081968.75,0,0,0,1,0,0,0,0
1558721082000,0,0,0,1,0,0,0,0
1558721082031.25,0,0,0,1,0,0,0,0
1558721082062.5,0,0,0,1,0,0,0,0
1558721082093.75,0,0,0,1,0,0,0,0
1558721082125,0,0,0,1,0,0,0,0
1558721082156.25,0,0,0,1,0,0,0,0
1558721082187.5,0,0,0,1,0,0,0,0
1558721082218.75,0,0,0,1,0,0,0,0
1558721082250,0,0,0,0,0,0,0,0
1558721082281.25,0,0,0,0,0,0,0,0
1558721082312.5,0,0,0,0,0,0,0,0
1558721082343.75,0,0,0,0,0,0,0,0
1558721082375,0,0,0,0,0,0,0,0
1558721082406.25,0,0,0,0,0,0,0,0
1558721082437.5,0,0,0,0,0,0,0,0
1558721082468.75,0,0,0,0,0,0,0,0
1558721082500,0,0,0,0,0,0,0,0
1558721082531.25,0,0,0,0,0,0,0,0
1558721082562.5,0,0,0,0,0,0,0,0
1558721082593.75,0,0,0,0,0,0,0,0
1558721082625,0,0,0,0,0,0,0,0
1558721082656.25,0,0,0,0,0,0,0,0
1558721082687.5,0,0,0,0,0,0,0,0
1558721082718.75,0,0,0,0,0,0,0,0
1558721082750,0,0,0,0,0,0,0,0
